,Date,Time,URL,Title,Location,Committee,Date Scraped,witnesses,transcripts,witness_transcripts,video_url,Unnamed: 0,Unnamed: 0.1
633,6/21/06,9:30 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=D04878FE-802A-23AD-4B6E-5DFC40F1F744,"Full Committee
Inherently Safer Technology in the Context of Chemical Site Security                                                                                                                                                                ",,Enviroment,2022-03-22,"['James M. Inhofe', 'Christopher S. Bond', 'Dennis C. Hendershot', 'Philip J. Crowley, Director', 'David A. Moore, PE, CSP', 'Lisa P. Jackson', 'Charlie Cott', 'Joseph R. Biden, Jr.']","['', '', 'https://www.epw.senate.gov/public/_cache/files/8/f/8fbfdf5c-8198-4fe8-a340-57c9a34ffe9f/01AFD79733D77F24A71FEF9DAFCCB056.062106hendershot-testimony.pdf', '', 'https://www.epw.senate.gov/public/_cache/files/e/2/e2d92204-e2e3-441a-9519-63184d611d90/01AFD79733D77F24A71FEF9DAFCCB056.062106moore-testimony.pdf', '', 'https://www.epw.senate.gov/public/_cache/files/4/c/4c7b8df2-7379-4826-be24-205eff62f99a/01AFD79733D77F24A71FEF9DAFCCB056.062106cott-testimony.pdf', '']","[('James M. Inhofe', ''), ('Christopher S. Bond', ''), ('Dennis C. Hendershot', 'https://www.epw.senate.gov/public/_cache/files/8/f/8fbfdf5c-8198-4fe8-a340-57c9a34ffe9f/01AFD79733D77F24A71FEF9DAFCCB056.062106hendershot-testimony.pdf'), ('Philip J. Crowley, Director', ''), ('David A. Moore, PE, CSP', 'https://www.epw.senate.gov/public/_cache/files/e/2/e2d92204-e2e3-441a-9519-63184d611d90/01AFD79733D77F24A71FEF9DAFCCB056.062106moore-testimony.pdf'), ('Lisa P. Jackson', ''), ('Charlie Cott', 'https://www.epw.senate.gov/public/_cache/files/4/c/4c7b8df2-7379-4826-be24-205eff62f99a/01AFD79733D77F24A71FEF9DAFCCB056.062106cott-testimony.pdf'), ('Joseph R. Biden, Jr.', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw062106&auto_play=false,633.0,3.0
634,6/15/06,9:30 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=D05F15AA-802A-23AD-4CB9-8380092CF5D8,"Subcommittee on Superfund and Waste Management
Oversight Hearing on the Superfund Program                       ",,Enviroment,2022-03-22,"['Max Baucus', 'Joseph I. Lieberman', 'James M. Inhofe', 'John Thune', 'Susan Parker Bodine,', 'Katherine N. Probst', 'Leo Trasande', 'Michael W. Steinberg', 'Robert Spiegel', 'J. Winston Porter', 'Maria Cantwell', 'Richard Durbin']","['', '', '', '', 'https://www.epw.senate.gov/public/_cache/files/6/0/6045f69a-a6e7-4d31-a86e-1bff561bc414/01AFD79733D77F24A71FEF9DAFCCB056.061506bodine-testimony.pdf', '', '', 'https://www.epw.senate.gov/public/_cache/files/5/a/5aeccfaf-43f6-40c2-8695-23ea0e7e6190/01AFD79733D77F24A71FEF9DAFCCB056.061506steinberg-testimony.pdf', '', '', '', '']","[('Max Baucus', ''), ('Joseph I. Lieberman', ''), ('James M. Inhofe', ''), ('John Thune', ''), ('Susan Parker Bodine,', 'https://www.epw.senate.gov/public/_cache/files/6/0/6045f69a-a6e7-4d31-a86e-1bff561bc414/01AFD79733D77F24A71FEF9DAFCCB056.061506bodine-testimony.pdf'), ('Katherine N. Probst', ''), ('Leo Trasande', ''), ('Michael W. Steinberg', 'https://www.epw.senate.gov/public/_cache/files/5/a/5aeccfaf-43f6-40c2-8695-23ea0e7e6190/01AFD79733D77F24A71FEF9DAFCCB056.061506steinberg-testimony.pdf'), ('Robert Spiegel', ''), ('J. Winston Porter', ''), ('Maria Cantwell', ''), ('Richard Durbin', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw061506&auto_play=false,634.0,4.0
635,6/14/06,9:30 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=D09E267B-802A-23AD-4B2D-CB0D594CF125,"Full Committee
Oversight Hearing to Consider Whether Potential Liability Deters Abandoned Hard Rock Mine Clean-Up                  ",,Enviroment,2022-03-22,"['James M. Inhofe', 'John Thune', 'David Vitter', 'Wayne Allard', 'Ken Salazar', 'Stephen L. Johnson', 'Dennis E. Ellis', 'Velma M. Smith', 'John Gioia', 'Terry Harwood', 'Scott A. Lewis']","['', '', '', '', '', 'https://www.epw.senate.gov/public/_cache/files/f/6/f668249d-1b0d-436d-bcda-9650a35ad4e4/01AFD79733D77F24A71FEF9DAFCCB056.061406johnson-testimony.pdf', '', '', '', '', 'https://www.epw.senate.gov/public/_cache/files/6/3/63e8667e-f07a-47a1-bac2-0df3c2fe3d07/01AFD79733D77F24A71FEF9DAFCCB056.061406lewis-testimony.pdf']","[('James M. Inhofe', ''), ('John Thune', ''), ('David Vitter', ''), ('Wayne Allard', ''), ('Ken Salazar', ''), ('Stephen L. Johnson', 'https://www.epw.senate.gov/public/_cache/files/f/6/f668249d-1b0d-436d-bcda-9650a35ad4e4/01AFD79733D77F24A71FEF9DAFCCB056.061406johnson-testimony.pdf'), ('Dennis E. Ellis', ''), ('Velma M. Smith', ''), ('John Gioia', ''), ('Terry Harwood', ''), ('Scott A. Lewis', 'https://www.epw.senate.gov/public/_cache/files/6/3/63e8667e-f07a-47a1-bac2-0df3c2fe3d07/01AFD79733D77F24A71FEF9DAFCCB056.061406lewis-testimony.pdf')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw061406&auto_play=false,635.0,5.0
636,5/17/06,9:30 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=D0C82334-802A-23AD-4AF1-AC78279060D5,"Full Committee
Pending Nominations        ",,Enviroment,2022-03-22,"['James M. Inhofe', 'George V. Voinovich', 'Dale Klein', 'Molly O’Neill']","['', '', '', 'https://www.epw.senate.gov/public/_cache/files/6/5/65ea253c-3d11-4c99-b806-7ebfc77b17e1/01AFD79733D77F24A71FEF9DAFCCB056.051506oneill-testimony.pdf']","[('James M. Inhofe', ''), ('George V. Voinovich', ''), ('Dale Klein', ''), ('Molly O’Neill', 'https://www.epw.senate.gov/public/_cache/files/6/5/65ea253c-3d11-4c99-b806-7ebfc77b17e1/01AFD79733D77F24A71FEF9DAFCCB056.051506oneill-testimony.pdf')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw051706&auto_play=false,636.0,6.0
637,4/20/06,10:00 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=D054E8EA-802A-23AD-4228-7967189E54FA,"Field Hearing
Impact of the Last Reauthorization of the Appalachian Regional Commission and Issues Regarding the Upcoming Reauthorization    ",,Enviroment,2022-03-22,"['T.J. Justice', 'Don Myers', 'Anne Pope', 'Gary Little', 'David Matusoff', 'David Scholl', 'Angela Stuber', 'Steve Grossman', 'Jeff Hughes', 'Ken Reed']","['', '', 'https://www.epw.senate.gov/public/_cache/files/a/f/aff69a40-be67-49e6-acdb-35c4b94638e7/01AFD79733D77F24A71FEF9DAFCCB056.042006pope-testimony.pdf', '', '', '', '', '', '', 'https://www.epw.senate.gov/public/_cache/files/d/c/dcfa7762-01dd-4d56-8886-ffa2277f7679/01AFD79733D77F24A71FEF9DAFCCB056.042006reed-testimony.pdf']","[('T.J. Justice', ''), ('Don Myers', ''), ('Anne Pope', 'https://www.epw.senate.gov/public/_cache/files/a/f/aff69a40-be67-49e6-acdb-35c4b94638e7/01AFD79733D77F24A71FEF9DAFCCB056.042006pope-testimony.pdf'), ('Gary Little', ''), ('David Matusoff', ''), ('David Scholl', ''), ('Angela Stuber', ''), ('Steve Grossman', ''), ('Jeff Hughes', ''), ('Ken Reed', 'https://www.epw.senate.gov/public/_cache/files/d/c/dcfa7762-01dd-4d56-8886-ffa2277f7679/01AFD79733D77F24A71FEF9DAFCCB056.042006reed-testimony.pdf')]",,637.0,7.0
638,4/18/06,10:00 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=D095C013-802A-23AD-4A06-A766C7C2E44F,"Field Hearing
Oversee the Ongoing Rebuilding and Restoration Efforts of Hurricane and Flood Protection by the Army Corps of Engineers             ",,Enviroment,2022-03-22,"['Honorable John Paul Woodley, Jr.', 'Daniel Hitchings', 'Honorable William Clifford Smith', 'Honorable Benny Rousselle', 'Honorable Timothy P. Kerner', 'Mark Drennen', 'Lewis E. Link', 'Thomas Jackson P.E., D.WRE', 'Carlton Dufrechou']","['', '', '', '', '', '', '', 'https://www.epw.senate.gov/public/_cache/files/a/2/a2a059fa-50f3-4e16-979b-56ce7dad230a/01AFD79733D77F24A71FEF9DAFCCB056.041806jackson-testimony.pdf', '']","[('Honorable John Paul Woodley, Jr.', ''), ('Daniel Hitchings', ''), ('Honorable William Clifford Smith', ''), ('Honorable Benny Rousselle', ''), ('Honorable Timothy P. Kerner', ''), ('Mark Drennen', ''), ('Lewis E. Link', ''), ('Thomas Jackson P.E., D.WRE', 'https://www.epw.senate.gov/public/_cache/files/a/2/a2a059fa-50f3-4e16-979b-56ce7dad230a/01AFD79733D77F24A71FEF9DAFCCB056.041806jackson-testimony.pdf'), ('Carlton Dufrechou', '')]",,638.0,8.0
639,4/5/06,9:30 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=D0C79C22-802A-23AD-4774-5C9894737858,"Full Committee
Pending Nominations    ",,Enviroment,2022-03-22,"['Joseph I. Lieberman', 'James M. Inhofe', 'George V. Voinovich', 'Lisa Murkowski', 'Richard Capka', 'James Gulliford', 'William Wehrum']","['', '', '', '', '', '', '']","[('Joseph I. Lieberman', ''), ('James M. Inhofe', ''), ('George V. Voinovich', ''), ('Lisa Murkowski', ''), ('Richard Capka', ''), ('James Gulliford', ''), ('William Wehrum', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw040506&auto_play=false,639.0,9.0
640,3/29/06,9:30 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=D0D9AC20-802A-23AD-4072-1E847572229F,"Full Committee Hearing
An Oversight Hearing on the Impact of the Elimination of MTBE",,Enviroment,2022-03-22,"['Joseph I. Lieberman', 'James M. Inhofe', 'Lisa Murkowski', 'Guy Caruso', 'Robert Meyers', 'Bill Douglass', 'A. Blakeman Early', 'Bob Dinneen']","['', '', '', '', '', 'https://www.epw.senate.gov/public/_cache/files/5/e/5e7bf1b3-580d-4b2c-9336-d5390a5245dd/01AFD79733D77F24A71FEF9DAFCCB056.032906douglass-testimony.pdf', '', 'https://www.epw.senate.gov/public/_cache/files/b/5/b5988749-6478-4b17-8707-a3991d3c7232/01AFD79733D77F24A71FEF9DAFCCB056.032906dinneen-testimony.pdf']","[('Joseph I. Lieberman', ''), ('James M. Inhofe', ''), ('Lisa Murkowski', ''), ('Guy Caruso', ''), ('Robert Meyers', ''), ('Bill Douglass', 'https://www.epw.senate.gov/public/_cache/files/5/e/5e7bf1b3-580d-4b2c-9336-d5390a5245dd/01AFD79733D77F24A71FEF9DAFCCB056.032906douglass-testimony.pdf'), ('A. Blakeman Early', ''), ('Bob Dinneen', 'https://www.epw.senate.gov/public/_cache/files/b/5/b5988749-6478-4b17-8707-a3991d3c7232/01AFD79733D77F24A71FEF9DAFCCB056.032906dinneen-testimony.pdf')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw032906&auto_play=false,640.0,0.0
641,3/16/06,10:00 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=D5A4F964-802A-23AD-4FC4-650FCEFF17CF,"Full Committee Hearing
Great Lakes Regional Collaboration’s Strategy to Restore and Protect the Great Lakes                        ",,Enviroment,2022-03-22,"['James M. Inhofe', 'George V. Voinovich', 'Mike DeWine', 'Carl Levin', 'Debbie Stabenow', 'Stephen Johnson', 'Bob Taft', 'Frank Ettawageshik', 'David Ullrich', 'George Kuper', 'Andy Buchsbaum', 'Diane Katz', 'Bill Howland']","['', '', '', '', '', '', '', 'https://www.epw.senate.gov/public/_cache/files/c/8/c8a9f905-8d64-4198-934d-cfb412192f27/01AFD79733D77F24A71FEF9DAFCCB056.031606ettawageshik-testimony.pdf', 'https://www.epw.senate.gov/public/_cache/files/e/7/e70582da-a06f-4567-a968-960dff736645/01AFD79733D77F24A71FEF9DAFCCB056.031606daley-testimony.pdf', '', 'https://www.epw.senate.gov/public/_cache/files/f/2/f2d676e8-10bb-405f-aac2-d38d7a8657e4/01AFD79733D77F24A71FEF9DAFCCB056.031606buchsbaum-testimony.pdf', '', '']","[('James M. Inhofe', ''), ('George V. Voinovich', ''), ('Mike DeWine', ''), ('Carl Levin', ''), ('Debbie Stabenow', ''), ('Stephen Johnson', ''), ('Bob Taft', ''), ('Frank Ettawageshik', 'https://www.epw.senate.gov/public/_cache/files/c/8/c8a9f905-8d64-4198-934d-cfb412192f27/01AFD79733D77F24A71FEF9DAFCCB056.031606ettawageshik-testimony.pdf'), ('David Ullrich', 'https://www.epw.senate.gov/public/_cache/files/e/7/e70582da-a06f-4567-a968-960dff736645/01AFD79733D77F24A71FEF9DAFCCB056.031606daley-testimony.pdf'), ('George Kuper', ''), ('Andy Buchsbaum', 'https://www.epw.senate.gov/public/_cache/files/f/2/f2d676e8-10bb-405f-aac2-d38d7a8657e4/01AFD79733D77F24A71FEF9DAFCCB056.031606buchsbaum-testimony.pdf'), ('Diane Katz', ''), ('Bill Howland', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw031606&auto_play=false,641.0,1.0
642,3/9/06,9:30 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=D61F39F2-802A-23AD-4E7F-FC99EAC00582,"Subcommittee on Clean Air, Climate Change, and Nuclear Safety
Hearing to Conduct Oversight on the Nuclear Regulatory Commission ",,Enviroment,2022-03-22,"['George V. Voinovich', 'James M. Inhofe', 'Nils J. Diaz', 'Peter B. Lyons', 'Edward McGaffigan, Jr.', 'Jeffrey S. Merrifield']","['', '', '', '', '', '']","[('George V. Voinovich', ''), ('James M. Inhofe', ''), ('Nils J. Diaz', ''), ('Peter B. Lyons', ''), ('Edward McGaffigan, Jr.', ''), ('Jeffrey S. Merrifield', '')]",,642.0,2.0
643,3/1/06,2:30 PM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=DA19ACBE-802A-23AD-4357-2F58816A73F0,"Full Committee
Oversight Hearing on the Status of the Yucca Mountain Project",,Enviroment,2022-03-22,"['Barbara Boxer', 'James M. Inhofe', 'George V. Voinovich', 'Harry Reid', 'John Ensign', 'William Wehrum', 'Paul Golan', 'Robert Fri', 'Allison M. Macfarlane', 'Robert Loux', 'Dade W. Moeller']","['', '', '', '', '', '', 'https://www.epw.senate.gov/public/_cache/files/3/6/36a01fce-63da-4ed8-81a2-5842f50451e0/01AFD79733D77F24A71FEF9DAFCCB056.030106golan-testimony.pdf', '', '', 'https://www.epw.senate.gov/public/_cache/files/7/9/796b1551-b677-41bb-8c2c-def56b60a0ba/01AFD79733D77F24A71FEF9DAFCCB056.030106loux-testimony.pdf', 'https://www.epw.senate.gov/public/_cache/files/b/c/bccf6426-f968-4d88-85fb-0fc302484a9e/01AFD79733D77F24A71FEF9DAFCCB056.030106moeller-testimony.pdf']","[('Barbara Boxer', ''), ('James M. Inhofe', ''), ('George V. Voinovich', ''), ('Harry Reid', ''), ('John Ensign', ''), ('William Wehrum', ''), ('Paul Golan', 'https://www.epw.senate.gov/public/_cache/files/3/6/36a01fce-63da-4ed8-81a2-5842f50451e0/01AFD79733D77F24A71FEF9DAFCCB056.030106golan-testimony.pdf'), ('Robert Fri', ''), ('Allison M. Macfarlane', ''), ('Robert Loux', 'https://www.epw.senate.gov/public/_cache/files/7/9/796b1551-b677-41bb-8c2c-def56b60a0ba/01AFD79733D77F24A71FEF9DAFCCB056.030106loux-testimony.pdf'), ('Dade W. Moeller', 'https://www.epw.senate.gov/public/_cache/files/b/c/bccf6426-f968-4d88-85fb-0fc302484a9e/01AFD79733D77F24A71FEF9DAFCCB056.030106moeller-testimony.pdf')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw030106&auto_play=false,643.0,3.0
644,2/15/06,9:35 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=DA20EBBA-802A-23AD-4AA7-EC4824B2FC05,"Full Committee
Receive Testimony on EPA's Proposed Budget for FY 2007   ",,Enviroment,2022-03-22,"['James M. Inhofe', 'David Vitter', 'Stephen L. Johnson']","['', '', '']","[('James M. Inhofe', ''), ('David Vitter', ''), ('Stephen L. Johnson', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw021506&auto_play=false,644.0,4.0
645,2/9/06,9:30 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=DA300AF8-802A-23AD-4611-684B746909AC,"Subcommittee on Clean Air, Climate Change, and Nuclear Safety
Impact of Clean Air Regulations on Natural Gas Prices                     ",,Enviroment,2022-03-22,"['George V. Voinovich', 'James M. Inhofe', 'Howard K. Gruenspecht,', 'Arthur E. Smith Jr.', 'Joel Bluestein', 'Jack N. Gerard', 'William Wehrum']","['', '', 'https://www.epw.senate.gov/public/_cache/files/f/5/f5e2d55f-e0b9-4209-bd8c-806e6b2001cf/01AFD79733D77F24A71FEF9DAFCCB056.020906gruenspecht-testimony.pdf', '', '', '', '']","[('George V. Voinovich', ''), ('James M. Inhofe', ''), ('Howard K. Gruenspecht,', 'https://www.epw.senate.gov/public/_cache/files/f/5/f5e2d55f-e0b9-4209-bd8c-806e6b2001cf/01AFD79733D77F24A71FEF9DAFCCB056.020906gruenspecht-testimony.pdf'), ('Arthur E. Smith Jr.', ''), ('Joel Bluestein', ''), ('Jack N. Gerard', ''), ('William Wehrum', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw020906&auto_play=false,645.0,5.0
646,2/8/06,9:30 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=DA47ED15-802A-23AD-4341-1EE2229081F8,"Full Committee Hearing
An Informational Hearing on Pending Nominations                                                                                                                                                                             ",,Enviroment,2022-03-22,"['James M. Inhofe', 'Johnny Isakson', 'Terrence Bracy', 'Dennis Bottorff', 'Robert Duncan', 'Susan Richardson Williams', 'William B. Sansom', 'Howard Thrailkill', 'Donald DePriest']","['', '', '', '', '', '', '', '', '']","[('James M. Inhofe', ''), ('Johnny Isakson', ''), ('Terrence Bracy', ''), ('Dennis Bottorff', ''), ('Robert Duncan', ''), ('Susan Richardson Williams', ''), ('William B. Sansom', ''), ('Howard Thrailkill', ''), ('Donald DePriest', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw020806&auto_play=false,646.0,6.0
647,12/14/05,9:00 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=DAB00131-802A-23AD-429E-5996F8CA4D47,"FULL COMMITTEE HEARING
EPA’s Spill Prevention Control and Countermeasure Program                                                                                                                                                                   ",,Enviroment,2022-03-22,"['James M. Inhofe', 'George V. Voinovich', 'Thomas Sullivan', 'Thomas P. Dunne', 'Brent Cummings', 'Honorable James Coyne', 'Richard G. Owen', 'Riki Ott,', 'James J. Corbett,']","['', '', '', '', '', '', '', '', '']","[('James M. Inhofe', ''), ('George V. Voinovich', ''), ('Thomas Sullivan', ''), ('Thomas P. Dunne', ''), ('Brent Cummings', ''), ('Honorable James Coyne', ''), ('Richard G. Owen', ''), ('Riki Ott,', ''), ('James J. Corbett,', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw121405&auto_play=false,647.0,7.0
648,11/17/05,9:35 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=DA3BDE35-802A-23AD-4619-3BCBADE185B4,"Full Committee
Evaluate the Degree to which the Preliminary Findings on the Failure of the Levees are Being Incorporated into the Restoration of Hurricane Protection ",,Enviroment,2022-03-22,"['James M. Inhofe', 'David Vitter', 'Sherwood Gagliano, P.E.,', 'Dan Hitchings', 'Thomas F. Zimmie,', 'Larry Roth, P.E.', 'Joseph Suhayda,', 'Robert R.M. Verchick']","['', '', '', '', '', '', '', '']","[('James M. Inhofe', ''), ('David Vitter', ''), ('Sherwood Gagliano, P.E.,', ''), ('Dan Hitchings', ''), ('Thomas F. Zimmie,', ''), ('Larry Roth, P.E.', ''), ('Joseph Suhayda,', ''), ('Robert R.M. Verchick', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw111705&auto_play=false,648.0,8.0
649,11/16/05,9:30 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=DAC91D94-802A-23AD-4F29-031240565093,"Full Committee
Oversight to Examine Transportation Fuels of the Future     ",,Enviroment,2022-03-22,"['Barbara Boxer', 'James M. Inhofe', 'Red Cavaney', 'Jeffrey McDougall', 'Richard Goodstein', 'Bill Honnef', 'John B. Holmes, Jr.']","['', '', '', '', '', '', '']","[('Barbara Boxer', ''), ('James M. Inhofe', ''), ('Red Cavaney', ''), ('Jeffrey McDougall', ''), ('Richard Goodstein', ''), ('Bill Honnef', ''), ('John B. Holmes, Jr.', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw111605&auto_play=false,649.0,9.0
650,11/10/05,9:30 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=DAE5CD21-802A-23AD-4826-77D52040305B,"Subcommittee on Clean Air, Climate Change, and Nuclear Safety
Implementation of the Existing Particulate Matter and Ozone Air Quality Standards     ",,Enviroment,2022-03-22,"['George V. Voinovich', 'James M. Inhofe', 'William Wehrum', 'Sam Olens', 'James Werner', 'Stephen Moret']","['', '', '', '', '', 'https://www.epw.senate.gov/public/_cache/files/6/9/698c3f7a-5e50-43d5-881f-9e1446d514c2/01AFD79733D77F24A71FEF9DAFCCB056.111005moret-testimony.pdf']","[('George V. Voinovich', ''), ('James M. Inhofe', ''), ('William Wehrum', ''), ('Sam Olens', ''), ('James Werner', ''), ('Stephen Moret', 'https://www.epw.senate.gov/public/_cache/files/6/9/698c3f7a-5e50-43d5-881f-9e1446d514c2/01AFD79733D77F24A71FEF9DAFCCB056.111005moret-testimony.pdf')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw111005&auto_play=false,650.0,0.0
651,11/9/05,9:30 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=DAF6D999-802A-23AD-48D7-4B15A7F72714,"Full Committee
Comprehensive and Integrated Approach to meet the Water Resources Needs in the Wake of Hurricanes Katrina and Rita              ",,Enviroment,2022-03-22,"['Thomas R. Carper', 'David Vitter', 'James M. Inhofe', 'George Dunlop', 'Major General Don T. Riley', 'Anu Mittal', 'Windell Curole', 'Peter Brink', 'Steve Ellis']","['', '', '', '', '', 'https://www.epw.senate.gov/public/_cache/files/6/e/6ecea7cd-d08d-4d63-a7c1-9b7772049e9c/01AFD79733D77F24A71FEF9DAFCCB056.110905mittal-testimony.pdf', '', '', '']","[('Thomas R. Carper', ''), ('David Vitter', ''), ('James M. Inhofe', ''), ('George Dunlop', ''), ('Major General Don T. Riley', ''), ('Anu Mittal', 'https://www.epw.senate.gov/public/_cache/files/6/e/6ecea7cd-d08d-4d63-a7c1-9b7772049e9c/01AFD79733D77F24A71FEF9DAFCCB056.110905mittal-testimony.pdf'), ('Windell Curole', ''), ('Peter Brink', ''), ('Steve Ellis', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw110905&auto_play=false,651.0,1.0
652,11/8/05,2:30 PM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=DB13DBCB-802A-23AD-45F4-144AED7DBC3F,"Subcommittee on Superfund and Waste Management
Impact of Certain Government Contractor Liability Proposals on Environmental Laws                             ",,Enviroment,2022-03-22,"['James M. Inhofe', 'David Vitter', 'Major General Don T. Riley', 'Tony Zelenka', 'Beverly Wright', 'Warren Perkins', 'Michael Feigin', 'Joel Shufro', 'Craig King', 'Professor Steve Schooner', 'Paul Becker']","['', '', '', '', '', '', '', '', '', 'https://www.epw.senate.gov/public/_cache/files/1/0/10cdd045-2a99-48b1-9cff-0d608ab01810/01AFD79733D77F24A71FEF9DAFCCB056.110805schooner-testimony.pdf', 'https://www.epw.senate.gov/public/_cache/files/d/0/d0f95de3-453a-4ae7-a40a-133fc9c2671b/01AFD79733D77F24A71FEF9DAFCCB056.110805becker-testimony.pdf']","[('James M. Inhofe', ''), ('David Vitter', ''), ('Major General Don T. Riley', ''), ('Tony Zelenka', ''), ('Beverly Wright', ''), ('Warren Perkins', ''), ('Michael Feigin', ''), ('Joel Shufro', ''), ('Craig King', ''), ('Professor Steve Schooner', 'https://www.epw.senate.gov/public/_cache/files/1/0/10cdd045-2a99-48b1-9cff-0d608ab01810/01AFD79733D77F24A71FEF9DAFCCB056.110805schooner-testimony.pdf'), ('Paul Becker', 'https://www.epw.senate.gov/public/_cache/files/d/0/d0f95de3-453a-4ae7-a40a-133fc9c2671b/01AFD79733D77F24A71FEF9DAFCCB056.110805becker-testimony.pdf')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw110805&auto_play=false,652.0,2.0
