,Date,Time,URL,Title,Location,Committee,Date Scraped,video_url,witnesses,transcripts,witness_transcripts
187,5/27/10,2:30 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=9AE5CF42-5D6B-4EC6-9C9E-7254E496D45D,Impact of the Deepwater Horizon Oil Spill on Small Businesses,,SBC,2022-03-22,https://www.senate.gov/isvp?type=live&comm=smbiz&filename=smbiz052710&auto_play=false&wmode=opaque,"['James Rivera', 'Admiral Thad Allen (or his designee)', 'Darryl Willis', 'Mike Voisin', 'Carmen Sunda']","['', '', '', '', '']","[('James Rivera', ''), ('Admiral Thad Allen (or his designee)', ''), ('Darryl Willis', ''), ('Mike Voisin', ''), ('Carmen Sunda', '')]"
188,5/19/10,11:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=D0F1ABF6-2DA8-4D31-B18F-69DB9A3119E3,"""Oversight of the SBA Disaster Assistance Program""",,SBC,2022-03-22,https://www.senate.gov/isvp?type=live&comm=smbiz&filename=smbiz051910&auto_play=false&wmode=opaque,"['James Rivera', 'William Shear', 'Jaimie Bergeron']","['https://www.sbc.senate.gov/public/_cache/files/5/f/5f655da8-386f-4770-80c5-f2cbae299c81/8FEE2CA4ED6583FC5A597B2E6684A9D2.rivera-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/5/a/5a5883c7-15dc-489a-a162-9b235c78fe05/8FD25FB5D5B0AF6AF1020E6425222481.shear-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/7/d/7de348ca-4db3-4bfc-ac22-779edf3f8437/AF4FD47228F18F94FB889748B1CE973E.testimony-bergeron.pdf']","[('James Rivera', 'https://www.sbc.senate.gov/public/_cache/files/5/f/5f655da8-386f-4770-80c5-f2cbae299c81/8FEE2CA4ED6583FC5A597B2E6684A9D2.rivera-testimony.pdf'), ('William Shear', 'https://www.sbc.senate.gov/public/_cache/files/5/a/5a5883c7-15dc-489a-a162-9b235c78fe05/8FD25FB5D5B0AF6AF1020E6425222481.shear-testimony.pdf'), ('Jaimie Bergeron', 'https://www.sbc.senate.gov/public/_cache/files/7/d/7de348ca-4db3-4bfc-ac22-779edf3f8437/AF4FD47228F18F94FB889748B1CE973E.testimony-bergeron.pdf')]"
189,5/19/10,10:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=A0AB7F3D-3E04-4464-A4C9-02C6E9D9B5E0,"""Confirmation of Marie Annette Collins Johns to be the Deputy Administrator of the Small Business Administration""",,SBC,2022-03-22,https://www.senate.gov/isvp?type=live&comm=smbiz&filename=smbiz051910&auto_play=false&wmode=opaque,['Marie Annette Collins Johns'],['https://www.sbc.senate.gov/public/_cache/files/1/8/183ddcb9-ee33-4bc5-9de0-de956ee5e5b1/158B625B684A0455EEE4D811CC20AE59.mjohns-confirmationtestimony.pdf'],"[('Marie Annette Collins Johns', 'https://www.sbc.senate.gov/public/_cache/files/1/8/183ddcb9-ee33-4bc5-9de0-de956ee5e5b1/158B625B684A0455EEE4D811CC20AE59.mjohns-confirmationtestimony.pdf')]"
190,5/13/10,10:30 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=15DA88BD-76CB-4FF7-8A4A-E0703E638C00,"""Connecting Main Street to the World:  Small Business Perspectives on Internet Access""",,SBC,2022-03-22,,[],[],[]
191,4/27/10,10:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=D26F2880-5381-47BB-9891-49A39EC350D2,“Connecting Main Street to the World: Federal Efforts to Expand Small Business Internet Access” ,,SBC,2022-03-22,https://www.senate.gov/isvp?type=live&comm=smbiz&filename=smbiz042710&auto_play=false&wmode=opaque,"['Julius Genachowski', 'Larry Strickling', 'Jonathan Adalstein', 'Susan Walthall', 'Sean Greene', 'Terry Huval', 'Steve Friedman', 'Tom Gerke', 'Honorable Gordon Smith', 'Honorable Steve Largent']","['https://www.sbc.senate.gov/public/_cache/files/c/5/c5f4ac05-a02b-452f-af8a-c674ebd2a43b/DB8FA72CE404484145F5068AF3FC2E9B.fcc-testimony-4-27-10-final-.pdf', 'https://www.sbc.senate.gov/public/_cache/files/0/b/0bd5095e-7bdf-4cd5-91b7-32abdf7ef3c2/52B9593760D34E5672E6C6CE791B5F01.larry-stickling-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/2/5/2587f586-9d17-4155-92e1-e4ef3925f0b6/DFF1AE9B6DE94FBF1B30DB749F555908.testimony-adelstein.pdf', 'https://www.sbc.senate.gov/public/_cache/files/7/b/7b4ff87d-2b6b-4fc8-8b06-2cc0996cdc83/C27DBB37F2554B4CAF8F5539D2101E75.testimony-walthall.pdf', '', 'https://www.sbc.senate.gov/public/_cache/files/6/4/646b01b6-6e75-4f5a-9c0f-790c0ba48889/CA8FAE93749EC96E1642C0D88CFB58EC.terry-huval-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/5/a/5af9a9c6-ff7f-4a2c-90d0-acc89977b2ea/BB2240AE94CA29C38444D3A05B70C57A.100423-friedman-testimony-before-the-senate-small-business-committee-final.pdf', 'https://www.sbc.senate.gov/public/_cache/files/0/f/0f0f1073-e882-435c-9f42-9bed3974616b/C0969B3DBE2E19634372895C95D23398.testimony-gerke.pdf', 'https://www.sbc.senate.gov/public/_cache/files/1/b/1b174400-fb5f-4098-b4c3-3f821a8c966b/BD3535EABFED4D9E55BC15CFF2B85D48.gordon-smith-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/2/5/25469731-f0a0-45cf-a710-99ab0a97bca7/1A60D9E63927EED93ACD91BAF02DFDE9.100427-largent-senate-small-business-testimony.pdf']","[('Julius Genachowski', 'https://www.sbc.senate.gov/public/_cache/files/c/5/c5f4ac05-a02b-452f-af8a-c674ebd2a43b/DB8FA72CE404484145F5068AF3FC2E9B.fcc-testimony-4-27-10-final-.pdf'), ('Larry Strickling', 'https://www.sbc.senate.gov/public/_cache/files/0/b/0bd5095e-7bdf-4cd5-91b7-32abdf7ef3c2/52B9593760D34E5672E6C6CE791B5F01.larry-stickling-testimony.pdf'), ('Jonathan Adalstein', 'https://www.sbc.senate.gov/public/_cache/files/2/5/2587f586-9d17-4155-92e1-e4ef3925f0b6/DFF1AE9B6DE94FBF1B30DB749F555908.testimony-adelstein.pdf'), ('Susan Walthall', 'https://www.sbc.senate.gov/public/_cache/files/7/b/7b4ff87d-2b6b-4fc8-8b06-2cc0996cdc83/C27DBB37F2554B4CAF8F5539D2101E75.testimony-walthall.pdf'), ('Sean Greene', ''), ('Terry Huval', 'https://www.sbc.senate.gov/public/_cache/files/6/4/646b01b6-6e75-4f5a-9c0f-790c0ba48889/CA8FAE93749EC96E1642C0D88CFB58EC.terry-huval-testimony.pdf'), ('Steve Friedman', 'https://www.sbc.senate.gov/public/_cache/files/5/a/5af9a9c6-ff7f-4a2c-90d0-acc89977b2ea/BB2240AE94CA29C38444D3A05B70C57A.100423-friedman-testimony-before-the-senate-small-business-committee-final.pdf'), ('Tom Gerke', 'https://www.sbc.senate.gov/public/_cache/files/0/f/0f0f1073-e882-435c-9f42-9bed3974616b/C0969B3DBE2E19634372895C95D23398.testimony-gerke.pdf'), ('Honorable Gordon Smith', 'https://www.sbc.senate.gov/public/_cache/files/1/b/1b174400-fb5f-4098-b4c3-3f821a8c966b/BD3535EABFED4D9E55BC15CFF2B85D48.gordon-smith-testimony.pdf'), ('Honorable Steve Largent', 'https://www.sbc.senate.gov/public/_cache/files/2/5/25469731-f0a0-45cf-a710-99ab0a97bca7/1A60D9E63927EED93ACD91BAF02DFDE9.100427-largent-senate-small-business-testimony.pdf')]"
192,4/21/10,2:30 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=D3E76AC1-156E-41B5-83FE-14E958C469FF,"""The FY2011 Budget Request for the Small Business Administration”",,SBC,2022-03-22,https://www.senate.gov/isvp?type=live&comm=smbiz&filename=smbiz042110&auto_play=false&wmode=opaque,['Honorable Karen Gordon Mills'],[''],"[('Honorable Karen Gordon Mills', '')]"
193,4/15/10,10:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=9A84D6FD-EF59-4E64-BC71-0FEBD797A271,“Assessing Access: Obstacles and Opportunities for Minority Small Business Owners in Today’s Capital Markets”,,SBC,2022-03-22,https://www.senate.gov/isvp?type=live&comm=smbiz&filename=smbiz041510&auto_play=false&wmode=opaque,"['Grady Hedgespeth', 'David Hinson', 'Robert L. Johnson', 'Natalie Cofield', 'Margaret Henningsen', 'Paul Hudson', 'Dr Robert W. Fairlie']","['https://www.sbc.senate.gov/public/_cache/files/c/5/c5c4dd72-0e83-4ad5-b505-20ebe3502421/3DF68D9D9BE4DC728C950852DCD15212.grady-hedgespeth-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/b/0/b0577984-840d-4ef4-b1d8-1056292724b1/159430F9A4856594C4978B12B4D6EC9A.hinson-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/1/a/1a790a1e-7c82-4eb5-8643-6e7a00620b5b/DCF3149C22399E2336DA8BE635EA1619.johnson-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/7/7/77203b9a-cb56-49e1-a49d-284a41c1ed0e/1B7CDF5A473FC1670DE6EAC8AC0D25BD.cofield-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/0/2/025e3ced-7c36-4d59-b615-8e86eb6e117b/D2FA2FC28F0759AF2A52FB54D4B50B31.henningsen-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/d/d/dd882a16-9b8d-4bc3-97be-af8b4147626f/C29D35E700A38282809656F5976884BF.hudsontestimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/d/6/d6a43465-2ded-488d-bd3d-0fe156b70962/CBE68AB968A75980262BFFE8C100AFF7.testimony-fairlie.pdf']","[('Grady Hedgespeth', 'https://www.sbc.senate.gov/public/_cache/files/c/5/c5c4dd72-0e83-4ad5-b505-20ebe3502421/3DF68D9D9BE4DC728C950852DCD15212.grady-hedgespeth-testimony.pdf'), ('David Hinson', 'https://www.sbc.senate.gov/public/_cache/files/b/0/b0577984-840d-4ef4-b1d8-1056292724b1/159430F9A4856594C4978B12B4D6EC9A.hinson-testimony.pdf'), ('Robert L. Johnson', 'https://www.sbc.senate.gov/public/_cache/files/1/a/1a790a1e-7c82-4eb5-8643-6e7a00620b5b/DCF3149C22399E2336DA8BE635EA1619.johnson-testimony.pdf'), ('Natalie Cofield', 'https://www.sbc.senate.gov/public/_cache/files/7/7/77203b9a-cb56-49e1-a49d-284a41c1ed0e/1B7CDF5A473FC1670DE6EAC8AC0D25BD.cofield-testimony.pdf'), ('Margaret Henningsen', 'https://www.sbc.senate.gov/public/_cache/files/0/2/025e3ced-7c36-4d59-b615-8e86eb6e117b/D2FA2FC28F0759AF2A52FB54D4B50B31.henningsen-testimony.pdf'), ('Paul Hudson', 'https://www.sbc.senate.gov/public/_cache/files/d/d/dd882a16-9b8d-4bc3-97be-af8b4147626f/C29D35E700A38282809656F5976884BF.hudsontestimony.pdf'), ('Dr Robert W. Fairlie', 'https://www.sbc.senate.gov/public/_cache/files/d/6/d6a43465-2ded-488d-bd3d-0fe156b70962/CBE68AB968A75980262BFFE8C100AFF7.testimony-fairlie.pdf')]"
194,4/7/10,8:30 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=DE9B1613-668F-4B00-9407-519CD9BB30DA,“Keeping It Simple: Tax Basics for Small Businesses”,,SBC,2022-03-22,,[],[],[]
195,4/6/10,8:30 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=04520524-9E12-43C1-B1CB-BB0DA88BCA2F,“Keeping It Simple: Tax Basics for Small Businesses”,,SBC,2022-03-22,,[],[],[]
196,4/1/10,7:30 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=6DD615F4-B9DF-4946-910B-F9641F67096A,“Keeping It Simple: Tax Basics for Small Businesses” and “Capitalizing on Intellectual Property for Developing Innovation Enterprises”,,SBC,2022-03-22,,[],[],[]
197,3/31/10,11:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=0B874A88-3001-4B93-B925-A755B348C77D,“Keeping It Simple: Tax Basics for Small Businesses” and “Capitalizing on Intellectual Property for Developing Innovation Enterprises”,,SBC,2022-03-22,,[],[],[]
198,3/30/10,12:00 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=AAEA8DA2-723C-42C1-AD53-02D77C604813,Keeping It Simple:  Tax Basics for Small Businesses,,SBC,2022-03-22,,[],[],[]
199,3/23/10,8:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=899D8137-48F9-4D04-B596-1810325C0D43,“Connecting Businesses with Contracts Procurement Conference” ,,SBC,2022-03-22,,[],[],[]
200,3/4/10,10:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=16625802-05A2-4950-A1C8-AB1EEABF47B6,"Markup of S. 2989, the Small Business Contracting Revitalization Act of 2010",,SBC,2022-03-22,,[],[],[]
201,12/17/09,1:30 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=FE61BFB1-AF5E-4368-85D8-B502CAA91128,"Mark Up of ""The Small Business Export Enhancement and International Trade Act of 2009"" and ""The Small Business Job Creation and Access to Capital Act of 2009""",,SBC,2022-03-22,,[],[],[]
202,12/3/09,10:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=9857C95B-ADD9-4ADC-8D90-5935F1EAC134,“What is Working: Tax Incentives to Aid Small Business Recovery”,,SBC,2022-03-22,,"['Paula Calimafde', 'Jeff Fletcher', 'Drew Greenbalt', 'Keith Hall', 'David Koenig', 'Bill Rys', 'Nikki Stewart', 'Jose Villalobos']","['', '', '', '', '', '', '', '']","[('Paula Calimafde', ''), ('Jeff Fletcher', ''), ('Drew Greenbalt', ''), ('Keith Hall', ''), ('David Koenig', ''), ('Bill Rys', ''), ('Nikki Stewart', ''), ('Jose Villalobos', '')]"
203,10/20/09,10:30 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=2622F7C0-CB22-42EC-B1D1-87E21F039E27,Reform Done Right: Sensible Health Care Solutions for America’s Small Businesses,,SBC,2022-03-22,https://www.senate.gov/isvp?type=live&comm=smbiz&filename=smbiz102009&auto_play=false&wmode=opaque,"['Honorable Karen Gordon Mills', 'Gene Sperling', 'John Arensmeyer', 'Amanda Austin', 'Ann Sullivan', 'Edmund F. Haislmaier', 'Keith A. Ashmus']","['https://www.sbc.senate.gov/public/_cache/files/6/a/6ac563eb-2994-4cc5-b722-d4c00f9f4348/7B9382677804238917ECFE5263C603DA.kgm-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/9/8/98e607ff-9b35-42e7-b0de-22b15e1677fd/0EB711EF3F11F9460A44BA4FD455BA17.sperling-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/8/e/8efc32f2-8fcd-4f31-8b74-86d229feedc4/697D221F614432A40F8053B389FEF151.arensmeyer-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/4/b/4bd313fa-f830-49ca-85cc-e027d8e0a80c/5B3F6C076FB931AEBFFED87EAC6BF0ED.testimony-austin.pdf', 'https://www.sbc.senate.gov/public/_cache/files/1/3/13807e4b-b050-4b3c-b45a-4e964b8c4912/7196C8B45B114AC820596A586623550C.sullivan-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/6/c/6c29ebc5-9d93-4ded-afae-a5043243b93f/AAEA4C0289F35000C4B3437A8B0CABF0.haislmaier-bio.pdf', 'https://www.sbc.senate.gov/public/_cache/files/9/e/9ee63a34-b264-4c18-8d5a-ac77e575c5bd/FEA56984FF14E9B7CB0FDDFCAA29CAA3.nsba-testimony-keith-ashmus-se-tax-hc.pdf']","[('Honorable Karen Gordon Mills', 'https://www.sbc.senate.gov/public/_cache/files/6/a/6ac563eb-2994-4cc5-b722-d4c00f9f4348/7B9382677804238917ECFE5263C603DA.kgm-testimony.pdf'), ('Gene Sperling', 'https://www.sbc.senate.gov/public/_cache/files/9/8/98e607ff-9b35-42e7-b0de-22b15e1677fd/0EB711EF3F11F9460A44BA4FD455BA17.sperling-testimony.pdf'), ('John Arensmeyer', 'https://www.sbc.senate.gov/public/_cache/files/8/e/8efc32f2-8fcd-4f31-8b74-86d229feedc4/697D221F614432A40F8053B389FEF151.arensmeyer-testimony.pdf'), ('Amanda Austin', 'https://www.sbc.senate.gov/public/_cache/files/4/b/4bd313fa-f830-49ca-85cc-e027d8e0a80c/5B3F6C076FB931AEBFFED87EAC6BF0ED.testimony-austin.pdf'), ('Ann Sullivan', 'https://www.sbc.senate.gov/public/_cache/files/1/3/13807e4b-b050-4b3c-b45a-4e964b8c4912/7196C8B45B114AC820596A586623550C.sullivan-testimony.pdf'), ('Edmund F. Haislmaier', 'https://www.sbc.senate.gov/public/_cache/files/6/c/6c29ebc5-9d93-4ded-afae-a5043243b93f/AAEA4C0289F35000C4B3437A8B0CABF0.haislmaier-bio.pdf'), ('Keith A. Ashmus', 'https://www.sbc.senate.gov/public/_cache/files/9/e/9ee63a34-b264-4c18-8d5a-ac77e575c5bd/FEA56984FF14E9B7CB0FDDFCAA29CAA3.nsba-testimony-keith-ashmus-se-tax-hc.pdf')]"
204,10/6/09,10:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=422CD5F6-5650-4B23-84EB-745BC4696678,The Recovery Act for Small Businesses: What is Working and What Comes Next?,,SBC,2022-03-22,https://www.senate.gov/isvp?type=live&comm=smbiz&filename=smbiz100609&auto_play=false&wmode=opaque,"['Erik Zarnikow', 'Joe Jordan', 'Brenda Degraffenreid', 'Sally Rockey', 'Linda Oliver']","['https://www.sbc.senate.gov/public/_cache/files/5/c/5ce7947a-ec6c-41c0-95f4-feaa89a2e9b9/41E197B054FD52121B55C1A9A8E5ED3B.zarnikow-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/6/6/6628a604-3ba2-41bd-9545-0da570257ea0/20F7F7492C909F09C082A5A72738D4AA.joe-jordan-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/2/4/240adf1d-642e-451f-8d46-b281f74ccb41/3A1BC5CC56C469EBCD4184E0D36FB10A.degraffenreid-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/e/d/edbdcb5e-7cfd-4bd1-a7a1-20dcaf536b88/2378FC0DD021894EEB269E508F80D5D0.rockeytestimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/b/c/bc28c495-f5c5-4206-81d0-806a817ffd53/79715B4F04C9E9526C30D89E585202BA.oliver-testimony.pdf']","[('Erik Zarnikow', 'https://www.sbc.senate.gov/public/_cache/files/5/c/5ce7947a-ec6c-41c0-95f4-feaa89a2e9b9/41E197B054FD52121B55C1A9A8E5ED3B.zarnikow-testimony.pdf'), ('Joe Jordan', 'https://www.sbc.senate.gov/public/_cache/files/6/6/6628a604-3ba2-41bd-9545-0da570257ea0/20F7F7492C909F09C082A5A72738D4AA.joe-jordan-testimony.pdf'), ('Brenda Degraffenreid', 'https://www.sbc.senate.gov/public/_cache/files/2/4/240adf1d-642e-451f-8d46-b281f74ccb41/3A1BC5CC56C469EBCD4184E0D36FB10A.degraffenreid-testimony.pdf'), ('Sally Rockey', 'https://www.sbc.senate.gov/public/_cache/files/e/d/edbdcb5e-7cfd-4bd1-a7a1-20dcaf536b88/2378FC0DD021894EEB269E508F80D5D0.rockeytestimony.pdf'), ('Linda Oliver', 'https://www.sbc.senate.gov/public/_cache/files/b/c/bc28c495-f5c5-4206-81d0-806a817ffd53/79715B4F04C9E9526C30D89E585202BA.oliver-testimony.pdf')]"
205,10/1/09,10:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=D8AC0349-7363-477A-92A2-67B6DCC61F43,Reauthorization of SBA Finance Programs and the Impact of the Small Business Provisions in the Recovery Act,,SBC,2022-03-22,,"['Greg Clarkson', 'Fred Crispen', 'Marianne Garvin', ""P. Andre' Fruge"", 'Glenn P. Harris', 'Michael Heath', 'Ray Moncrief', 'Brett Palmer', 'Joan Wasser Gish', 'Dennis J. West', 'Anthony Wilkinson', 'Jean Wojtowicz', 'Eric Zarnikow']","['', '', '', '', '', '', '', '', '', '', '', '', '']","[('Greg Clarkson', ''), ('Fred Crispen', ''), ('Marianne Garvin', ''), (""P. Andre' Fruge"", ''), ('Glenn P. Harris', ''), ('Michael Heath', ''), ('Ray Moncrief', ''), ('Brett Palmer', ''), ('Joan Wasser Gish', ''), ('Dennis J. West', ''), ('Anthony Wilkinson', ''), ('Jean Wojtowicz', ''), ('Eric Zarnikow', '')]"
206,9/25/09,1:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=2BABE057-DC28-4722-B497-FF8FAF50BBB3,A year later: Lessons Learned and Progress Made After Hurricane Ike,,SBC,2022-03-22,,"['Lyda Ann Thomas', 'David Callendar', 'Frank Dryden', 'Shannon Gillins', 'Al Alonzi', 'Fred Tombar', 'Manuel Gonzalez', 'Judge Robert Eckels', 'Brad Harris']","['https://www.sbc.senate.gov/public/_cache/files/2/d/2d74b166-db1e-48e2-b28a-eb36cb103d1b/BB1425FB7F658B2418A39237F115691F.thomas-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/c/7/c733804c-5cb6-49c5-bdaa-85e175beadc5/8589362612BA63F1BF96ED3B0CA36B98.callender-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/5/e/5eb21d20-e5b9-487e-9eac-cf81cc4b3d67/8D526FDEF864DBB93E5BCB61A71D51B3.dryden-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/3/e/3e82c2f9-3c40-40a5-b75d-87753963731b/0D4452AD5113E520E215948682C82928.gillins-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/5/2/52bae8f4-d2b4-4a4e-9d8f-516dac75bd28/EBD67CDE013A132EDBB6BF7BD4542D0B.alonzi-testimony.pdf', '', 'https://www.sbc.senate.gov/public/_cache/files/3/a/3ac864bb-e41d-4474-a0af-5c7276d78404/964248ABD292168968B9FB0E6537A169.gonzalez-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/c/f/cfed2ff4-f03e-46bb-92a6-31a7a0d66f00/C9608F18E29817C2BFD1DAF95949854B.eckels-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/a/6/a6e855b7-72d4-41b0-925f-0c1ea5840db1/A678B22F481051E8763423CD6D95FD34.harris-testimony.pdf']","[('Lyda Ann Thomas', 'https://www.sbc.senate.gov/public/_cache/files/2/d/2d74b166-db1e-48e2-b28a-eb36cb103d1b/BB1425FB7F658B2418A39237F115691F.thomas-testimony.pdf'), ('David Callendar', 'https://www.sbc.senate.gov/public/_cache/files/c/7/c733804c-5cb6-49c5-bdaa-85e175beadc5/8589362612BA63F1BF96ED3B0CA36B98.callender-testimony.pdf'), ('Frank Dryden', 'https://www.sbc.senate.gov/public/_cache/files/5/e/5eb21d20-e5b9-487e-9eac-cf81cc4b3d67/8D526FDEF864DBB93E5BCB61A71D51B3.dryden-testimony.pdf'), ('Shannon Gillins', 'https://www.sbc.senate.gov/public/_cache/files/3/e/3e82c2f9-3c40-40a5-b75d-87753963731b/0D4452AD5113E520E215948682C82928.gillins-testimony.pdf'), ('Al Alonzi', 'https://www.sbc.senate.gov/public/_cache/files/5/2/52bae8f4-d2b4-4a4e-9d8f-516dac75bd28/EBD67CDE013A132EDBB6BF7BD4542D0B.alonzi-testimony.pdf'), ('Fred Tombar', ''), ('Manuel Gonzalez', 'https://www.sbc.senate.gov/public/_cache/files/3/a/3ac864bb-e41d-4474-a0af-5c7276d78404/964248ABD292168968B9FB0E6537A169.gonzalez-testimony.pdf'), ('Judge Robert Eckels', 'https://www.sbc.senate.gov/public/_cache/files/c/f/cfed2ff4-f03e-46bb-92a6-31a7a0d66f00/C9608F18E29817C2BFD1DAF95949854B.eckels-testimony.pdf'), ('Brad Harris', 'https://www.sbc.senate.gov/public/_cache/files/a/6/a6e855b7-72d4-41b0-925f-0c1ea5840db1/A678B22F481051E8763423CD6D95FD34.harris-testimony.pdf')]"
207,9/24/09,10:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=F364697C-1F0A-4499-A37B-FC7B86859585,Minority Entrepreneurship: Evaluating Small Business Resources and Programs,,SBC,2022-03-22,,[],[],[]
208,9/22/09,10:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=473EC4ED-3578-4038-A373-03C9C103BF23,Small Business Contracting: Ensuring Opportunities for America’s Small Businesses,,SBC,2022-03-22,,"['Joan Robinson-Berry', 'Alan Chvotkin', 'Margot Dorfman', 'David Ferrera', 'Robert G. Hesser', 'Joe Jordan', 'Ronald Newlan', 'Linda Oliver', 'Ann Sullivan', 'Samuel Zepeda Jr.']","['', '', '', '', '', '', '', '', '', '']","[('Joan Robinson-Berry', ''), ('Alan Chvotkin', ''), ('Margot Dorfman', ''), ('David Ferrera', ''), ('Robert G. Hesser', ''), ('Joe Jordan', ''), ('Ronald Newlan', ''), ('Linda Oliver', ''), ('Ann Sullivan', ''), ('Samuel Zepeda Jr.', '')]"
209,8/12/09,9:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=903AB008-231C-4D85-BFE4-B1634F144A95,"Small Business Survival, Weathering the Economy, Creating Jobs, and What the SBA Can Do to Assist ",,SBC,2022-03-22,,"['Karen G. Mills', 'James Donnelly', 'David Clough', 'Richard Pfeffer', 'Ronald Price', 'Patricia Rice']","['', '', '', '', '', '']","[('Karen G. Mills', ''), ('James Donnelly', ''), ('David Clough', ''), ('Richard Pfeffer', ''), ('Ronald Price', ''), ('Patricia Rice', '')]"
210,8/6/09,3:14 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=F6491161-F69D-4DB1-9CA9-EB9C161609E9,Hearing: Confirmation Hearing for Inspector General and Chief Counsel for Advocacy,,SBC,2022-03-22,,[''],[''],"[('', '')]"
211,8/6/09,10:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=35FD1789-CA7E-4059-B179-A1F7DBAE798D,Confirmation Hearing for Inspector General and Chief Counsel for Advocacy,,SBC,2022-03-22,,"['Peggy E. Gustafson', 'Winslow Lorenzo Sargeant']","['https://www.sbc.senate.gov/public/_cache/files/6/0/603adc14-27e0-400e-a113-b8615382dfec/C8DC21263F24EFF733D93CFA10EC1688.gustafson-statement.pdf', 'https://www.sbc.senate.gov/public/_cache/files/5/6/56fb5cd7-2228-4dcd-80cd-4e80d66b27cd/3CEBAC16EDF20AF56DC0B080BDE49960.sargeant-statement.pdf']","[('Peggy E. Gustafson', 'https://www.sbc.senate.gov/public/_cache/files/6/0/603adc14-27e0-400e-a113-b8615382dfec/C8DC21263F24EFF733D93CFA10EC1688.gustafson-statement.pdf'), ('Winslow Lorenzo Sargeant', 'https://www.sbc.senate.gov/public/_cache/files/5/6/56fb5cd7-2228-4dcd-80cd-4e80d66b27cd/3CEBAC16EDF20AF56DC0B080BDE49960.sargeant-statement.pdf')]"
