Date,Time,URL,Title,Location,Committee,Date Scraped,video_url
10/24/19,,https://www.finance.senate.gov/hearings/treating-substance-misuse-in-america-scams-shortfalls-and-solutions,"Treating Substance Misuse in America: Scams, Shortfalls, and Solutions",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=936A6ABF-5056-A066-6006-106A87CF6B46
07/31/19,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-favorably-reporting-the-nominations-of-the-honorable-brent-james-mcintosh-brian-callanan-brian-mcguire-and-travis-greaves,"Open Executive Session to Consider Favorably Reporting the Nominations of The Honorable Brent James McIntosh, Brian Callanan, Brian McGuire, and Travis Greaves",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=7393B4EB-5056-A066-6052-1CF121261002
07/30/19,,https://www.finance.senate.gov/hearings/the-united-states-mexico-canada-agreement,The United States-Mexico-Canada Agreement,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=4A81E721-5056-A066-605C-1009C16B343E
07/25/19,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-an-original-bill-entitled-the-prescription-drug-pricing-reduction-act-of-2019,Open Executive Session to Consider an Original Bill Entitled The Prescription Drug Pricing Reduction Act of 2019,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=348F1B59-5056-A066-60A5-F7BE09B555F0
07/24/19,,https://www.finance.senate.gov/hearings/hearing-to-consider-pending-nominations-of-the-honorable-brent-james-mcintosh-of-michigan-to-be-an-under-secretary-of-the-treasury-vice-david-malpass-resigned-brian-callanan-of-new-jersey-to-be-general-counsel-for-the-department-of-the-treasury-vice-brent-james-mcintosh-brian-mcguire-of-new-york-to-be-a-deputy-under-secretary-of-the-treasury-vice-andrew-k-maloney-resigned-travis-greaves-of-the-district-of-columbia-to-be-a-judge-of-the-united-states-tax-court-for-a-term-of-fifteen-years-vice-juan-f-vasquez-term-expired,"Hearing to Consider Pending Nominations of The Honorable Brent James McIntosh, of Michigan, to be an Under Secretary of the Treasury, vice David Malpass, resigned, Brian Callanan, of New Jersey, to be General Counsel for the Department of the Treasury, vice Brent James McIntosh, Brian McGuire, of New York, to be a Deputy Under Secretary of the Treasury, vice Andrew K. Maloney, resigned, Travis Greaves, of the District of Columbia, to be a Judge of the United States Tax Court for a term of fifteen years, vice Juan F. Vasquez, term expired.",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=14B227D9-5056-A066-60E8-7E5786E1926E
07/23/19,,https://www.finance.senate.gov/hearings/promoting-elder-justice-a-call-for-reform,Promoting Elder Justice: A Call for Reform,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=DCC7ED44-5056-A066-6055-1AAF19CA0D08
06/18/19,,https://www.finance.senate.gov/hearings/the-presidents-2019-trade-policy-agenda-and-the-united-states-mexico-canada-agreement,The President’s 2019 Trade Policy Agenda and the United States-Mexico-Canada Agreement,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=CBBF1F82-5056-A066-60E1-DA63A1C3C509
06/12/19,,https://www.finance.senate.gov/hearings/chinas-belt-and-road-initiative,China’s Belt and Road Initiative,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=9928EEEC-5056-A066-60B9-CF987022EBF7
06/11/19,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-favorably-reporting-the-nominations-of-amy-karpel-and-randolph-stayin,Open Executive Session to Consider Favorably reporting the nominations of Amy Karpel and Randolph Stayin,,Finance,2021-09-07,https://www.finance.senate.gov
06/05/19,,https://www.finance.senate.gov/hearings/foreign-threats-to-taxpayer_funded-research-oversight-opportunities-and-policy-solutions,Foreign Threats to Taxpayer – Funded Research: Oversight Opportunities and Policy Solutions,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=3912A2D4-5056-A066-6075-8AEC6A0E555D
05/23/19,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-favorably-reporting-the-nominations-of-david-fabian-black-and-emin-toro,Open Executive Session to Consider Favorably Reporting the Nominations of David Fabian Black and Emin Toro,,Finance,2021-09-07,https://www.finance.senate.gov
05/14/19,,https://www.finance.senate.gov/hearings/challenges-in-the-retirement-system,Challenges in the Retirement System,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=C8773ED3-5056-A066-6064-7442D33BD676
05/09/19,,https://www.finance.senate.gov/hearings/hearing-to-consider-the-nominations-of-david-fabian-black-of-north-dakota-to-be-deputy-commissioner-of-social-security-for-a-term-expiring-january-19-2025-and-emin-toro-of-virginia-to-be-a-judge-of-the-united-states-tax-court-for-a-term-of-fifteen-years-vice-joseph-robert-goeke-term-expired-,"Hearing to Consider the Nominations of David Fabian Black, of North Dakota, to be Deputy Commissioner of Social Security for a term expiring January 19, 2025 and Emin Toro, of Virginia, to be a Judge of the United States Tax Court for a term of fifteen years, vice Joseph Robert Goeke, term expired",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=C9344DB8-5056-A066-608D-92E466D452AE
05/08/19,,https://www.finance.senate.gov/hearings/medicare-physician-payment-reform-after-two-years-examining-macra-implementation-and-the-road-ahead,Medicare Physician Payment Reform After Two Years: Examining MACRA Implementation and the Road Ahead,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=8CF4FC9A-5056-A066-60FE-19B5AD49FF80
04/10/19,,https://www.finance.senate.gov/hearings/the-2019-tax-filing-season-and-the-21st-century-irs,The 2019 Tax Filing Season and the 21st Century IRS,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=E85663BC-5056-A066-60D3-BD283103CED7
04/09/19,,https://www.finance.senate.gov/hearings/drug-pricing-in-america-a-prescription-for-change-part-iii,"Drug Pricing in America: A Prescription for Change, Part III",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=BE427B64-5056-A066-6024-84D363A6132D
03/26/19,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-favorably-reporting-the-nominations-of-andrew-m-saul-gordon-hartogensis-and-courtney-dunbar-jones,"Open Executive Session to Consider Favorably Reporting the Nominations of Andrew M. Saul, Gordon Hartogensis, and Courtney Dunbar Jones",,Finance,2021-09-07,https://www.finance.senate.gov
03/14/19,,https://www.finance.senate.gov/hearings/the-presidents-fiscal-year-2020-budget2,The President’s Fiscal Year 2020 Budget,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=85CE1272-5056-A066-6022-87D9144F86E7
03/14/19,,https://www.finance.senate.gov/hearings/the-presidents-fiscal-year-2020-budget,The President’s Fiscal Year 2020 Budget,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=80683892-5056-A066-608C-30D300FBA3C0
03/12/19,,https://www.finance.senate.gov/hearings/approaching-25-the-road-ahead-for-the-world-trade-organization,Approaching 25: The Road Ahead for the World Trade Organization,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=1E759518-5056-A066-6008-859D44CD5FD6
03/06/19,,https://www.finance.senate.gov/hearings/not-forgotten-protecting-americans-from-abuse-and-neglect-in-nursing-homes,Not Forgotten: Protecting Americans From Abuse and Neglect in Nursing Homes,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=E7203E3B-5056-A066-60BE-1FE2D309AB38
02/26/19,,https://www.finance.senate.gov/hearings/drug-pricing-in-america-a-prescription-for-change-part-ii,"Drug Pricing in America: A Prescription for Change, Part II",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=460E19F3-5056-A066-602B-23C8DE94DCF1
02/05/19,,https://www.finance.senate.gov/hearings/open-executive-session-to-organize-for-the-116th-congress-and-to-consider-favorably-reporting-pending-nominations,Open Executive Session to Organize for the 116th Congress and to Consider Favorably Reporting Pending Nominations,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=A92E0506-5056-A066-609C-1C80046F5672
01/29/19,,https://www.finance.senate.gov/hearings/drug-pricing-in-america-a-prescription-for-change-part-i,"Drug Pricing in America: A Prescription for Change, Part I",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=B07B90B4-5056-A066-6086-EB7F452185B2
12/13/18,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-favorably-reporting-the-nomination-of-courtney-dunbar-jones-to-the-united-states-tax-court,Open Executive Session to Consider Favorably Reporting the Nomination of Courtney Dunbar Jones to the United States Tax Court,,Finance,2021-09-07,https://www.finance.senate.gov
12/11/18,,https://www.finance.senate.gov/hearings/hearing-to-consider-the-nomination-of-courtney-dunbar-jones,Hearing to Consider the Nomination of Courtney Dunbar Jones,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=6987E903-5056-A066-6080-59C230FDDC35
11/15/18,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-the-nominations-of-andrew-m-saul-gordon-hartogensis-and-gail-s-ennis,"Open Executive Session to Consider the Nominations of Andrew M. Saul, Gordon Hartogensis, and Gail S. Ennis",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=9545C161-5056-A066-6043-59032814EEF3
10/02/18,,https://www.finance.senate.gov/hearings/hearing-to-consider-the-nomination-of-andrew-m-saul-of-new-york-to-be-commissioner-of-social-security-for-the-term-expiring-january-19-2019,"Hearing to Consider the Nomination of Andrew M. Saul, of New York, to be Commissioner of Social Security for the term expiring January 19, 2019",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=B560226C-5056-A066-6080-95994796DD36
09/27/18,,https://www.finance.senate.gov/hearings/hearing-to-consider-the-nomination-of-gordon-hartogensis-of-connecticut-to-be-director-of-the-pension-benefit-guaranty-corporation-for-a-term-of-five-years-vice-w-thomas-reeder-jr-and-gail-s-ennis-of-maryland-to-be-inspector-general-social-security-administration-vice-patrick-p-ocarroll-jr-resigned-,"LOCATION CHANGE:Hearing to Consider the Nomination of Gordon Hartogensis, of Connecticut, to be Director of the Pension Benefit Guaranty Corporation for a term of five years, vice W. Thomas Reeder, Jr and Gail S. Ennis, of Maryland, to be Inspector General, Social Security Administration, vice Patrick P. O'Carroll, Jr., resigned",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=B9C507F4-5056-A066-60A7-366397C71BA2
09/26/18,,https://www.finance.senate.gov/hearings/impact-of-tariffs-on-the-us-automotive-industry,Impact of Tariffs on the U.S. Automotive Industry,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=83B5B6E2-5056-A066-608A-D00EB87C1F3D
09/18/18,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-favorably-reporting-the-nominations-of-michael-faulkender-and-elizabeth-darling,RESCHEDULED:Open Executive Session to Consider Favorably Reporting the Nominations of Michael Faulkender and Elizabeth Darling,,Finance,2021-09-07,https://www.finance.senate.gov
09/13/18,,https://www.finance.senate.gov/hearings/hearing-to-consider-the-nomination-of-gail-s-ennis-of-maryland-to-be-inspector-general-social-security-administration,"CANCELLED:Hearing to Consider the Nomination of Gail S. Ennis, of Maryland, to be Inspector General, Social Security Administration",,Finance,2021-09-07,https://www.finance.senate.gov
08/22/18,,https://www.finance.senate.gov/hearings/hearing-to-consider-pending-nominations,Hearing to Consider Pending Nominations,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=7B16238F-5056-A066-606B-825268345B47
08/01/18,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-favorably-reporting-the-nominations-of-justin-george-muzinich-of-new-york-to-be-deputy-secretary-of-the-treasury-and-michael-j-desmond-of-california-to-be-chief-counsel-for-the-internal-revenue-service-and-an-assistant-general-counsel-in-the-department-of-the-treasury,"Open Executive Session to Consider Favorably Reporting the Nominations of Justin George Muzinich, of New York, to be Deputy Secretary of the Treasury and Michael J. Desmond, of California, to be Chief Counsel for the Internal Revenue Service and an Assistant General Counsel in the Department of the Treasury",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=4306C61A-5056-A066-60A5-B689194FA2F6
07/26/18,,https://www.finance.senate.gov/hearings/subcommittee-on-taxation-and-irs-oversight-improving-tax-administration-today,Subcommittee on Taxation and IRS Oversight: Improving Tax Administration Today,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=127EA32C-5056-A066-601F-D028A6BD1185
07/26/18,,https://www.finance.senate.gov/hearings/hearing-to-consider-the-nominatinos-of-justin-george-muzinich-of-new-york-to-be-deputy-secretary-of-the-treasury-and-michael-j-desmond-of-california-to-be-chief-counsel-for-the-internal-revenue-service-and-an-assistant-general-counsel-in-the-department-of-the-treasury,"Hearing to Consider the Nominations of Justin George Muzinich, of New York, to be Deputy Secretary of the Treasury and Michael J. Desmond, of California, to be Chief Counsel for the Internal Revenue Service and an Assistant General Counsel in the Department of the Treasury",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=0E7684E3-5056-A066-6060-D99301443C9D
07/19/18,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-favorably-reporting-the-nomination-of-charles-p-rettig-of-california-to-be-commissioner-of-internal-revenue-for-the-term-expiring-november-12-2022,"Open Executive Session to Consider Favorably reporting the nomination of Charles P. Rettig, of California, to be Commissioner of Internal Revenue for the term expiring November 12, 2022",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=70C9454C-5056-A066-6060-02402947D6CB
07/18/18,,https://www.finance.senate.gov/hearings/trade-and-commerce-at-us-ports-of-entry,Trade and Commerce at U.S. Ports of Entry,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=D4AF3254-5056-A066-6081-8EFCCFC83A9B
07/11/18,,https://www.finance.senate.gov/hearings/examining-the-importance-of-paid-family-leave-for-american-working-families,Examining the Importance of Paid Family Leave for American Working Families,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=A4635CAD-5056-A066-6089-9546F3BCD4FF
06/28/18,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-favorably-reporting-pending-nominations,Open Executive Session to Consider Favorably Reporting Pending Nominations,,Finance,2021-09-07,https://www.finance.senate.gov
06/28/18,,https://www.finance.senate.gov/hearings/hearing-to-consider-the-nomination-of-charles-p-rettig-of-california-to-be-commissioner-of-internal-revenue-for-the-term-expiring-november-12-2022,"Hearing to Consider the Nomination of Charles P. Rettig, of California, to be Commissioner of Internal Revenue for the Term Expiring November 12, 2022",,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=6F486E39-5056-A066-60EE-0AF290FB37AF
06/26/18,,https://www.finance.senate.gov/hearings/prescription-drug-affordability-and-innovation-addressing-challenges-in-todays-market,Prescription Drug Affordability and Innovation: Addressing Challenges in Today’s Market,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=F3DB9F4E-5056-A066-601A-30EF3A2502CC
06/20/18,,https://www.finance.senate.gov/hearings/current-and-proposed-tariff-actions-administered-by-the-department-of-commerce,Current and Proposed Tariff Actions Administered by the Department of Commerce,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=CD674705-5056-A066-60BC-C3476B698A77
06/12/18,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-an-original-bill-ihelping-to-end-addition-and-lessen-heal-substance-use-disorders-act-of-2018,Open Executive Session to Consider an Original Bill Entitled Helping to End Addiction and Lessen (HEAL) Substance Use Disorders Act of 2018,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=93412BF4-5056-A066-60DB-3C40DAF8C99D
06/12/18,,https://www.finance.senate.gov/hearings/hearing-to-consider-pending-nominations-,Hearing to Consider Pending Nominations,,Finance,2021-09-07,https://www.finance.senate.gov/hearings/watch?hearingid=25476FD4-5056-A066-60AE-1FFF898A61E2
